350,450
-252,327
1205,704
908,1243
848,1127
95,317
1110,924
940,98
877,1204
1669,-315
773,906
1705,-80
1264,1014
858,90
1528,89
2132,-249
2632,360
1573,-127
1421,535
2361,1124
3089,1179
2092,1161
1985,429
3067,1209
3037,1011
3583,143
2204,609
3617,697
2434,-291
2692,1006
2957,-130
3327,1083
4350,495
2886,249
3476,1245
3384,39
3238,318
4669,251
4144,481
3451,56
4703,600
4242,-39
4163,954
4081,1590
3826,908
3791,1482
3299,1435
3823,684
4187,1748
4103,484
2746,289
3338,1265
3532,1715
3854,401
2697,1108
3208,564
3172,952
2563,201
2003,565
2383,1546
2243,1554
2406,1260
2861,1232
1499,1363
1774,1651
2250,675
2348,219
2071,397
2035,538
1085,232
1122,191
735,1047
1029,1538
1754,1180
739,735
732,1110
773,491
1302,1474
84,587
815,1153
652,890
639,892
-185,1061
219,735
-145,814
238,1005
502,2204
692,1876
664,1560
1356,899
944,1847
1620,1055
549,1776
1324,2003
662,662
508,905
1458,1974
2069,1586
1836,813
2083,1994
1334,834
1158,1757
2240,1747
2717,1261
1435,1065
1845,1278
2679,1761
2676,2110
2475,1723
2334,2007
3255,896
3566,1960
3225,2229
2316,1148
3632,1226
2713,1084
2715,1934
4017,1094
4169,920
4348,1453
3507,1129
3578,1400
3968,2158
4357,1756
3460,2021
3474,1741
4660,852
3497,2079
4646,2544
4911,1830
3405,2146
3752,1272
4497,1875
3681,1480
3153,2549
3245,2706
3522,2425
3874,2303
3577,2508
2566,1360
3502,2016
2792,1742
3339,1663
3009,1839
2208,2456
3254,1413
2247,2414
2619,2493
2815,2459
2801,1455
1986,1910
2731,2412
2102,1348
2203,1384
1616,1650
1196,1400
1645,2604
768,1278
1830,2494
1393,2162
1742,2243
1726,1397
210,1450
424,2301
636,1402
-139,1249
624,1407
447,1941
148,1792
714,2412
366,1930
-9,2652
947,1707
1142,3040
-67,2364
-57,2072
1240,2191
937,2060
1090,2158
715,2120
1666,1686
1261,2672
1810,2855
731,2199
1235,2806
2202,2095
1417,2340
1884,1887
1184,3057
1319,2744
2465,2215
2847,1881
2594,2758
1881,2917
3000,2279
2443,1969
3488,1694
2360,2675
3108,1696
2439,2386
2683,1818
3422,2482
3565,2786
2729,3051
3314,1967
2970,3206
3349,1659
3836,2597
4632,2748
3570,2107
4657,2546
3935,1919
4274,3243
4623,2580
4124,3348
4459,3266
3472,3286
3737,3444
4069,3172
4092,3284
4361,2211
3538,2514
3417,2293
3934,3390
2773,3381
3813,3307
3284,2901
2548,3665
2602,3233
2509,2297
2524,2519
2703,3380
2358,2966
1625,3310
1863,2804
1715,2998
1390,3229
1587,2832
1164,2708
1418,2882
1861,3086
1169,2758
1934,2437
1628,2749
922,3037
753,3394
1191,2464
195,2417
1603,2442
-29,3102
922,2842
710,2689
-71,2454
561,3257
121,2809
-338,3800
944,3037
718,3789
223,3278
159,3303
354,3398
336,4232
1508,4111
1368,2964
1573,3389
756,3804
1665,4181
1607,3082
942,3525
1457,3231
2008,3696
2215,4093
1027,3425
1278,3478
1778,3766
2682,4106
2148,3543
2575,3328
2464,3619
2834,2740
2874,3727
2941,2780
2408,3392
2428,4033
2509,3121
3373,3929
3185,2761
3741,3352
3930,3680
3869,4182
4003,4080
3365,3625
2988,2866
4446,2936
3507,3248
3319,3516
3377,3923
4471,4236
4267,4243
3927,3689
4533,4577
4742,4270
4157,3812
4323,3253
3326,3368
4251,4564
4098,3457
4167,4702
3573,3629
3579,3311
2962,3784
2734,3982
3690,3533
2268,3976
2794,4242
2608,3504
3194,4046
2440,3699
3102,3980
1641,3711
2732,3596
2233,4599
2159,4188
2719,4255
1989,3732
978,3685
1262,3995
1875,3284
1058,4343
1578,4249
940,4407
596,3836
1010,4535
1691,3934
593,3406
775,3463
805,3365
554,4416
956,3382
-324,4330
69,3381
618,3350
1097,4380
952,4965
495,5165
500,4642
81,5105
547,3949
714,3839
1223,4716
233,3999
1220,4322
1665,4793
780,4390
1801,3928
831,4082
925,4416
1012,5213
1275,3871
1139,4400
2561,4106
1884,3745
1706,4396
1802,4714
2986,4305
1664,5164
3298,5217
3373,4283
3335,3871
3450,3988
3509,4964
2554,5031
2938,3691
3751,5051
3782,4324
3266,3922
4054,4094
4099,4191
4283,4171
3105,4953
4213,4380
3957,5107
4766,3939
