400,200
410,209
420,153
430,147
440,151
451,271
462,227
472,184
483,268
494,144
504,245
514,268
524,203
535,203
545,197
555,231
565,241
575,149
585,216
595,229
606,269
616,153
627,196
638,176
649,175
660,160
670,150
681,239
691,233
702,226
712,221
723,145
734,190
744,217
755,189
766,218
777,260
787,245
797,212
808,273
818,163
829,151
839,242
850,161
860,240
870,197
881,156
892,221
902,261
912,279
922,187
933,181
943,263
953,209
963,263
973,271
983,160
993,290
1003,242
1013,294
1024,203
1034,257
1045,195
1055,297
1066,173
1077,167
1088,290
1098,300
1109,181
1120,238
1130,300
1140,275
1150,253
1161,290
1171,225
1182,174
1192,281
1203,229
1213,267
1223,210
1234,259
1245,246
1256,260
1266,286
1276,232
1286,265
1296,229
1306,227
1317,236
1328,208
1339,305
1350,218
1360,274
1371,238
1381,283
1391,285
1402,243
1413,315
1424,296
1434,257
1444,190
1454,314
1465,254
1476,321
1487,243
1498,313
1508,273
1518,234
1529,290
1540,228
1551,194
1562,226
1572,240
1582,274
1593,241
1603,266
1613,309
1623,262
1634,307
1645,215
1655,244
1665,263
1675,316
1685,333
1695,249
1705,300
1715,326
1726,325
1737,245
1748,212
1759,328
1770,291
1781,252
1791,342
1802,248
1813,210
1824,258
1834,335
1845,309
1856,244
1867,264
1877,233
1887,216
1898,234
1909,291
1920,220
1930,337
1941,254
1952,240
1962,226
1973,284
1984,335
1994,233
2004,336
2015,346
2025,255
2036,257
2047,229
2057,267
2067,344
2077,306
2088,262
2099,323
2109,251
2119,340
2130,250
2141,286
2151,274
2161,272
2172,310
2183,352
2194,337
2204,262
2214,228
2225,266
2235,275
2246,347
2256,349
2267,276
2277,228
2287,308
2297,362
2307,296
2318,250
2329,274
2339,250
2350,250
2361,356
2371,251
2381,266
2391,340
2401,262
2412,287
2423,255
2433,324
2444,246
2454,349
2464,326
2475,268
2486,278
2496,275
2506,340
2517,328
2527,312
2538,304
2549,286
2559,313
2570,288
2581,304
2592,331
2603,329
2613,306
2624,243
2634,262
2645,301
2656,328
2667,246
2678,311
2689,281
2700,355
2710,257
2720,385
2730,278
2740,321
2751,301
2761,387
2772,332
2782,333
2792,375
2802,287
2812,315
2823,337
2834,327
2844,299
2855,334
2866,331
2877,269
2887,365
2897,310
2907,348
2918,391
2929,357
2939,364
2950,307
2960,356
2970,365
2981,385
2992,307
3003,353
3013,360
3023,365
3033,270
3043,302
3053,304
3063,322
3074,276
3085,404
3095,280
3106,319
3116,404
3127,382
3138,271
3149,374
3160,298
3170,398
3180,289
3191,337
3202,299
3212,403
3222,390
3233,329
3243,353
3253,365
3264,273
3274,281
3285,273
3295,391
3305,362
3315,286
3325,402
3335,409
3345,311
3356,289
3366,329
3377,413
3387,300
3398,328
3409,366
3419,312
3430,337
3440,385
3451,392
3462,403
3473,370
3483,296
3494,330
3504,356
3514,290
3524,410
3535,296
3545,424
3555,336
3566,424
3576,371
3586,351
3597,307
3607,311
3617,381
3627,399
3638,365
3649,309
3660,309
3670,306
3680,402
3690,309
3700,329
3711,353
3721,396
3731,420
3741,414
3752,405
3763,356
3774,420
3784,344
3794,407
3804,420
3814,340
3824,329
3834,419
3845,435
3856,304
3866,321
3877,333
3887,408
3898,415
3908,409
3918,378
3929,403
3939,360
3949,312
3960,355
3971,380
3982,336
3993,447
4004,387
4015,414
4026,442
4037,314
4047,339
4058,384
4068,362
4079,435
4089,359
4100,371
4110,451
4121,328
4132,364
4143,330
4154,332
4165,345
4175,324
4186,398
4197,374
4208,419
4218,431
4229,417
4239,408
4250,460
4260,399
4270,408
4280,405
4291,355
4301,344
4312,349
4322,327
4333,420
4344,326
4355,452
4365,360
4375,420
4385,332
4396,353
4406,432
4417,351
4428,348
4438,413
4448,446
4459,456
4470,332
4481,466
4491,420
4502,418
4512,452
4523,347
4533,434
4543,352
4554,460
4564,349
4575,429
4586,380
4596,389
