350,450
361,454
373,442
381,454
391,440
395,455
410,442
427,443
431,458
449,447
448,442
450,442
465,446
479,451
489,448
494,455
502,454
530,440
520,457
544,444
546,451
567,448
576,459
581,442
583,440
607,454
606,457
611,442
638,442
647,444
651,440
657,458
669,451
686,450
697,448
709,443
711,441
726,450
726,440
731,450
748,452
770,443
779,447
774,456
794,443
803,457
813,444
811,454
826,455
845,448
841,452
865,450
867,445
873,451
889,441
908,453
901,442
924,448
923,455
944,447
955,442
963,447
964,441
981,458
991,444
992,452
1012,454
1018,443
1025,456
1042,453
1055,460
1051,460
1065,448
1085,455
1081,440
1098,450
1101,458
1130,444
1120,444
1138,452
1142,455
1164,459
1178,443
1187,453
1181,452
1196,451
1209,460
1213,455
1239,449
1241,440
1249,457
1250,445
1272,454
1286,456
1283,454
1306,459
1314,441
1311,450
1324,451
1336,445
1344,443
1360,442
1372,447
1376,453
1394,445
1401,451
1409,453
1425,456
1425,450
1431,451
1454,454
1451,445
1466,457
1472,445
1492,440
1492,457
1504,442
1530,458
1537,453
1543,440
1554,450
1555,451
1572,454
1580,450
1598,457
1594,456
1607,458
1618,457
1626,450
1650,452
1655,459
1670,458
1680,456
1684,446
1689,445
1703,447
1717,454
1718,458
1725,456
1747,454
1742,445
1755,446
1760,443
1783,441
1783,440
1803,445
1811,443
1813,443
1830,442
1846,440
1851,446
1859,440
1880,452
1887,449
1891,444
1905,448
1911,445
1913,450
1922,449
1943,444
1944,459
1960,449
1975,452
1983,455
1981,451
2003,453
2012,447
2024,447
2039,449
2041,440
2043,442
2053,447
2062,455
2088,454
2093,440
2105,444
2118,440
2119,459
2129,447
2132,460
2154,443
2155,457
2170,446
2180,460
2183,459
2205,450
2205,440
2218,442
2226,441
2232,441
2258,444
2261,452
2277,440
2280,452
2281,455
2297,444
2300,457
2323,445
2325,442
2350,442
2349,458
2355,445
2362,456
2383,442
2397,452
2394,459
2414,458
2428,440
2433,449
2442,458
2455,444
2457,444
2466,455
2486,455
2481,443
2500,449
2514,453
2525,440
2524,442
2536,456
2558,455
2563,441
2580,458
2577,448
2594,449
2599,458
2607,446
2627,444
2637,459
2635,444
2658,441
2651,459
2679,457
2672,455
2692,453
2702,447
2701,452
2712,453
2730,458
2740,445
2756,459
2761,453
2766,457
2771,456
2799,459
2807,445
2815,451
2816,458
2825,447
2844,455
2844,446
2854,449
2878,456
2883,443
2898,450
2900,456
2909,441
2922,460
2927,459
2940,453
2948,445
2969,453
2970,458
2987,452
2992,451
2991,453
3012,457
3022,440
3033,457
3032,452
3047,457
3065,446
3061,451
3073,442
3093,449
3098,456
3114,447
3114,454
3122,446
3146,456
3160,440
3166,456
3169,458
3171,448
3180,452
3209,448
3214,449
3222,456
3239,454
3245,453
3243,449
3261,457
3275,440
3287,460
3280,460
3296,445
3309,452
3329,447
3324,455
3336,445
3341,450
3366,455
3378,454
3374,449
3382,454
3405,457
3420,460
3430,459
3440,448
3433,455
3455,455
3459,440
3468,458
3472,459
3486,455
3497,448
3517,460
3525,443
3524,448
3535,443
3540,460
3567,445
3580,440
3583,445
3595,453
3607,448
3617,456
3628,441
3640,443
3641,454
3645,443
3658,443
3670,447
3678,451
3698,445
3694,453
3709,455
3715,456
3739,460
3742,445
3748,459
3754,447
3770,440
3777,442
3795,448
3802,445
3813,444
3830,452
3823,449
3850,445
3843,451
3867,445
3879,453
3887,449
3893,450
3902,455
3908,448
3921,448
3939,455
3931,447
3954,455
3954,460
3979,442
3987,447
3984,458
4007,441
4015,454
4019,442
4031,444
4045,450
4046,460
4059,454
4065,443
4075,451
4093,452
4110,454
4113,442
4122,448
4122,457
4136,449
4149,451
4167,456
4173,451
4181,455
4181,445
4205,445
4216,448
4228,455
4225,451
4239,448
4241,460
4250,452
4274,441
4277,443
4282,453
4298,457
4312,452
4313,455
4335,441
4333,448
4344,451
4356,469
4344,465
4350,488
4349,492
4359,501
4340,500
4355,515
4360,535
4346,546
4341,551
4358,560
4360,574
4354,584
4340,585
4348,609
4340,619
4348,613
4359,633
4352,636
4359,647
4353,652
4356,667
4343,675
4360,682
4348,694
4340,715
4346,719
4359,728
4346,749
4359,748
4358,768
4350,761
4351,789
4355,797
4353,796
4343,803
4348,826
4359,826
4359,838
4354,850
4357,856
4358,875
4353,880
4354,887
4355,900
4357,901
4351,922
4342,928
4343,941
4351,950
4347,952
4324,960
4317,949
4312,942
4292,956
4284,945
4287,947
4268,960
4255,954
4247,949
4247,960
4226,940
4221,947
4205,958
4191,956
4181,950
4185,960
4177,942
4152,945
4145,959
4134,958
4140,952
4117,954
4108,940
4096,942
4081,943
4072,958
4062,944
4061,947
4049,956
4040,956
4028,958
4026,953
4017,952
4009,944
3999,945
3970,954
3979,953
3962,955
3947,945
3939,948
3925,955
3918,951
3920,949
3899,951
3888,957
3870,953
3866,940
3860,953
3847,953
3834,945
3822,950
3828,955
3814,960
3799,950
3781,959
3779,943
3769,950
3768,944
3753,944
3732,952
3730,955
3725,954
3711,957
3707,957
3684,960
3681,942
3674,940
3655,945
3660,950
3643,953
3637,944
3630,940
3605,949
3595,947
3595,949
3580,953
3576,940
3559,944
3550,952
3546,950
3521,952
3513,947
3506,954
3508,941
3497,940
3487,947
3463,941
3457,942
3440,941
3445,954
3432,945
3425,948
3402,956
3407,952
3396,951
3372,947
3362,945
3363,951
3359,952
3335,949
3328,957
3329,955
3303,956
3295,944
3282,951
3275,941
3276,952
3255,954
3250,940
3237,954
3222,944
3215,952
3207,942
3196,948
3186,948
3172,960
3164,958
3156,958
3160,960
3139,958
3123,950
3112,946
3120,943
3103,952
3100,957
3082,954
3075,957
3057,946
3043,949
3041,947
3029,951
3020,950
3005,948
3001,951
2980,959
2970,941
2973,952
2962,950
2940,958
2946,958
2931,941
2928,945
2906,958
2891,943
2883,949
2871,950
2872,959
2855,943
2851,950
2838,951
2837,941
2821,958
2815,947
2808,948
2797,955
2781,960
2770,943
2751,947
2740,945
2731,952
2736,940
2729,957
2708,948
2690,954
2689,959
2680,946
2665,949
2663,940
2660,955
2638,950
2637,959
2619,953
2603,956
2600,943
2599,951
2581,950
2570,948
2550,952
2552,943
2538,949
2531,959
2515,948
2511,955
2509,952
2483,953
2477,954
2476,953
2466,944
2459,949
2450,960
2424,960
2429,954
2400,954
2401,943
2396,952
2377,942
2366,959
2369,946
2340,958
2333,960
2328,957
2323,945
2313,949
2298,957
2281,960
2271,955
2269,942
2270,954
2253,940
2233,940
2227,943
2230,958
2207,954
2210,943
2185,956
2187,950
2163,958
2155,945
2143,949
2147,949
2124,953
2126,949
2103,941
2094,959
2080,960
2090,951
2071,954
2067,942
2051,955
2042,960
2021,945
2027,940
2002,951
1990,940
1984,956
1978,941
1980,945
1960,943
1958,941
1945,949
1927,959
1924,940
1904,952
1898,960
1887,952
1890,959
1878,947
1858,955
1851,942
1840,942
1820,944
1827,950
1818,942
1790,960
1798,958
1781,947
1767,956
1754,944
1740,951
1750,947
1724,940
1727,951
1700,955
1690,959
1697,947
1689,952
